CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;CD_UNI_PRO;DT_VALIDADE;DS_UNIDADE
742586;145262;0073121;131412;30/07/2023;UNIDADE
742552;145262;0071921;131412;30/04/2023;UNIDADE
718071;145262;0071623;131412;30/04/2023;UNIDADE
717753;145262;0071522;131412;31/03/2023;UNIDADE
714330;145262;07102020;131412;07/10/2021;UNIDADE
714329;145262;0071522;131412;30/03/2023;UNIDADE
682116;145262;9071613;131412;30/04/2022;UNIDADE
682068;145262;9071613;131412;30/04/2022;UNIDADE
698892;145262;9072311;131412;30/06/2022;UNIDADE
667365;145262;9070912;131412;28/02/2022;UNIDADE
652673;145262;216354;131412;30/12/2021;UNIDADE
657324;145262;9070214;131412;30/01/2022;UNIDADE
824153;145263;1071021;131413;31/03/2024;UNIDADE
742568;145263;0072521;131413;30/06/2023;UNIDADE
742546;145263;0072922;131413;31/07/2023;UNIDADE
742542;145263;0073021;131413;30/07/2023;UNIDADE
756806;145263;0074722;131413;30/11/2023;UNIDADE
756800;145263;2303202;131413;30/06/2022;UNIDADE
718191;145263;9074711;131413;30/06/2022;UNIDADE
717605;145263;0072822;131413;31/07/2023;UNIDADE
698893;145263;9074211;131413;31/10/2022;UNIDADE
667412;145263;9070311;131413;31/01/2022;UNIDADE
652803;145263;13543;131413;30/12/2021;UNIDADE
657372;145263;9070311;131413;30/01/2022;UNIDADE
824154;145265;6312;131415;30/06/2023;UNIDADE
765631;145265;0005;131415;03/03/2023;UNIDADE
742598;145265;4359;131415;30/08/2022;UNIDADE
742553;145265;4533;131415;30/09/2022;UNIDADE
718122;145265;4022;131415;30/06/2022;UNIDADE
717606;145265;3315;131415;30/03/2022;UNIDADE
698844;145265;123;131415;30/03/2023;UNIDADE
667481;145265;LM044B19;131415;31/01/2024;UNIDADE
619543;145265;19022019;131415;30/06/2025;UNIDADE
589692;145265;0370518;131415;30/03/2023;UNIDADE
820776;25304;B20J0409;6692;30/09/2022;GTS600
828668;25304;B20J0409;6692;30/09/2022;GTS600
807069;25304;B20J0409;6692;30/09/2022;GTS600
826809;25304; B20J0409;6692;30/09/2022;GTS600
796145;25304;B20G2776;6692;30/08/2022;GTS600
818857;25304; B20J0409;6692;30/09/2022;GTS600
820987;25304;B20J0409;6692;30/09/2022;GTS600
819938;25304; B20J0409;6692;30/09/2022;GTS600
808348;25304;B20J0409;6692;30/09/2022;GTS600
811453;25304;B20J0409;6692;30/09/2022;GTS600
805771;25304;B20J0409;6692;30/09/2022;GTS600
798855;25304;B20G2776;6692;30/08/2022;GTS600
806176;25304;B20J0409;6692;30/09/2022;GTS600
792566;25304;B20G2776;6692;30/08/2022;GTS600
781475;25304;B20G2776;6692;30/08/2022;GTS600
772472;25304;B20G2776;6692;30/08/2022;GTS600
789543;25304;B20G2776;6692;30/08/2022;GTS600
785863;25304;B20G2776;6692;30/08/2022;GTS600
790953;25304;B20G2776;6692;30/08/2022;GTS600
790832;25304;B20A2094;6692;30/01/2022;GTS600
759432;25304;B20A2094;6692;30/01/2022;GTS600
770627;25304;B20G2776;6692;30/08/2022;GTS600
770626;25304;B20C1472;6692;30/05/2022;GTS600
769809;25304;0;6692;30/01/2023;GTS600
758986;25304;B20A2094;6692;30/01/2022;GTS600
772334;25304;B20G2776;6692;30/08/2022;GTS600
772168;25304;B20G2776;6692;30/08/2022;GTS600
768489;25304;B20A2094;6692;30/01/2022;GTS600
746210;25304;B20A2094;6692;30/01/2022;GTS600
751638;25304;B20A2094;6692;30/01/2022;GTS600
731067;25304;B20A2094;6692;30/01/2022;GTS600
733057;25304;B20A2094;6692;30/01/2022;GTS600
734235;25304;B20A2094;6692;30/01/2022;GTS600
736173;25304;B20A2094;6692;30/01/2022;GTS600
742204;25304;B20A2094;6692;30/01/2022;GTS600
729388;25304;B20A2094;6692;30/01/2022;GTS600
728353;25304;B20A2094;6692;30/01/2022;GTS600
755599;25304;B20A2094;6692;30/01/2022;GTS600
707704;25304;B19G2482;6692;28/02/2023;GTS600
720519;25304;B20A2094;6692;30/01/2022;GTS600
684012;25304;B19G2482;6692;28/02/2023;GTS600
682022;25304;B19G2482;6692;28/02/2023;GTS600
743058;149159;30112020;135419;30/11/2021;UNIDADE
776704;148784;5999301;135032;31/12/2022;AMP20ML
774900;148784;5978305;135032;31/08/2022;AMP20ML
757382;148784;5978401;135032;30/08/2022;AMP20ML
756384;148784;5978401;135032;30/08/2022;AMP20ML
708456;148784;5924701;135032;30/10/2021;AMP20ML
676083;148886;C5766C2;135138;30/04/2022;FR50UI
826586;151286;2106241;137612;30/06/2022;AMP2ML
826468;151286;29275;137612;30/06/2022;AMP2ML
823439;151286;27841;137612;30/12/2021;AMP2ML
764623;151286;27841;137612;30/12/2021;AMP2ML
755990;151286;27841;137612;30/12/2021;AMP2ML
775587;151692;521557;138031;07/11/2021;FR200ML
702885;151692;000;138031;03/03/2022;FR200ML
701692;145870;1J6026;132046;30/11/2021;CP5MG
686317;145870;1J6026;132046;30/11/2021;CP5MG
685670;140159;1105536A;126211;30/11/2021;FR50MCG
686024;140159;0108002071;126211;30/11/2021;FR50MCG
827704;151559;123;137895;30/12/2022;FR500ML
705598;145926;667612;132104;30/03/2023;CP2MG
742688;145987;N0101192;132165;31/01/2022;CONJUNTO
684457;149989;9079217;136283;30/06/2022;TB30GR
675307;149989;9079210;136283;30/04/2022;TB30GR
744403;151088;0B3C094;137407;30/03/2025;FR100MG
673234;151088;17B1C33AE1;137407;30/07/2022;FR100MG
648315;151088;17B1C33AE1;137407;30/07/2022;FR100MG
647894;151088;18B1C29AF1;137407;30/07/2023;FR100MG
628368;151088;17B1C33AE1;137407;30/07/2022;FR100MG
629463;151088;18B1C20AE1;137407;28/02/2023;FR100MG
627042;151088;18B1C16AE1;137407;31/01/2023;FR100MG
773161;151094;0226J1;137414;30/11/2022;ENV10ML
795664;151094;//#0015T5;137414;31/01/2022;ENV10ML
795583;151094;//#0015T5;137414;31/01/2022;ENV10ML
735251;151094;0163J1;137414;30/06/2022;ENV10ML
753237;151094;0222J1;137414;30/08/2022;ENV10ML
735212;151094;0163J1;137414;30/06/2022;ENV10ML
727750;151094;3;137414;30/06/2028;ENV10ML
719843;151094;0072J1;137414;31/03/2022;ENV10ML
693056;151094;9325T3;137414;30/12/2021;ENV10ML
703449;151094;9311J3;137414;30/11/2021;ENV10ML
696760;151094;9277J4;137414;30/10/2021;ENV10ML
696759;151094;9311J3;137414;30/11/2021;ENV10ML
692919;151094;9325T3;137414;30/12/2021;ENV10ML
695523;151094;9325T3;137414;30/12/2021;ENV10ML
699284;151094;9277J2;137414;30/10/2021;ENV10ML
824517;151823;21020157;138164;28/02/2024;AMP2.5MG
809923;151823;21060129;138164;30/06/2024;AMP2.5MG
821315;151823;21060129;138164;30/06/2024;AMP2.5MG
0107896676423983172402011021020157;151823;21020157;138164;28/02/2024;AMP2.5MG
795396;151823;21020157;138164;28/02/2024;AMP2.5MG
773353;151823;21020157;138164;28/02/2024;AMP2.5MG
779681;151823;21020157;138164;28/02/2024;AMP2.5MG
772940;151823;21020157;138164;28/02/2024;AMP2.5MG
769716;151823;21020157;138164;28/02/2024;AMP2.5MG
793462;146096;19005725;132277;30/09/2023;CAIXA
742793;146096;19001725;132277;30/09/2023;CAIXA
742674;146096;19005725;132277;30/09/2023;CAIXA
740679;146096;19003725;132277;30/09/2023;CAIXA
667413;146096;19001725;132277;30/09/2023;CAIXA
604662;146096;16007125;132277;30/10/2021;CAIXA
522418;146096;16007125;132277;30/10/2021;CAIXA
824328;145979;03102017;132157;30/10/2022;UNIDADE
803750;145979;1200921;132157;31/10/2021;UNIDADE
787228;145979;1200921;132157;31/10/2021;UNIDADE
717607;145979;03102017;132157;30/10/2022;UNIDADE
485041;145979;03102017;132157;30/10/2022;UNIDADE
824155;145983;1030321;132161;31/01/2023;UNIDADE
763603;145983;30042021;132161;30/08/2022;UNIDADE
652781;145983;13543;132161;30/12/2021;UNIDADE
701886;147248;MA0265;133465;31/10/2021;CP1000MG
703103;147248;MA0265;133465;31/10/2021;CP1000MG
779532;150959;011919;137275;30/01/2022;FRASCO
747290;150959;011919;137275;30/01/2022;FRASCO
721647;150959;101948;137275;30/10/2022;FRASCO
794868;146432;H031C002;132627;28/02/2023;FR240ML
794860;146432;H018B010;132627;30/01/2023;FR240ML
779488;146432;H031C002;132627;28/02/2023;FR240ML
779452;146432;H018B010;132627;30/01/2023;FR240ML
749337;146432;H067E916A.;132627;30/04/2022;FR240ML
724108;146432;H031C002;132627;28/02/2023;FR240ML
707710;146432;H067E916A;132627;30/04/2022;FR240ML
688698;146432;H106H916;132627;30/07/2022;FR240ML
742964;152169;30112020;138522;30/11/2021;CAIXA
793411;146095;2106810;132276;30/09/2022;UNIDADE
743122;146095;2001002;132276;31/10/2021;UNIDADE
742970;146095;2008823;132276;30/01/2022;UNIDADE
742740;146095;2008870;132276;31/01/2022;UNIDADE
765800;151413;002652;137743;30/08/2022;CP500MG
766551;151413;20E89H;137743;30/05/2022;CP500MG
766526;151413;002652;137743;30/08/2022;CP500MG
491214;149494;1910;135789;19/10/2022;CAIXA
491136;149494;19102022;135789;19/10/2022;CAIXA
824329;148388;0205021;134627;30/05/2022;UNIDADE
742554;148388;0201821;134627;31/10/2021;UNIDADE
718268;148388;0201821;134627;30/10/2021;UNIDADE
717461;148388;0201821;134627;31/10/2021;UNIDADE
698885;148388;9033311;134627;31/08/2022;UNIDADE
698876;148388;316543;134627;30/12/2021;UNIDADE
652730;148388;316543;134627;30/12/2021;UNIDADE
824302;148389;1071121;134628;31/03/2026;UNIDADE
742561;148389;0070921;134628;30/04/2030;UNIDADE
718192;148389;0070921;134628;30/04/2030;UNIDADE
698690;148389;0070921;134628;30/04/2030;UNIDADE
698862;148389;0070921;134628;30/04/2030;UNIDADE
667482;148389;8074911;134628;30/10/2021;UNIDADE
657507;148389;8074911;134628;30/06/2025;UNIDADE
657374;148389;9070211;134628;30/07/2029;UNIDADE
824092;148390;1072421;134629;30/06/2024;UNIDADE
744895;148390;0073222;134629;30/05/2023;UNIDADE
744894;148390;0073221;134629;30/05/2023;UNIDADE
744893;148390;17122020;134629;17/12/2021;UNIDADE
748964;148390;2001;134629;20/01/2028;UNIDADE
742577;148390;0072821;134629;30/04/2023;UNIDADE
742576;148390;0071221;134629;28/02/2023;UNIDADE
755884;148390;L0074921;134629;30/10/2023;UNIDADE
718269;148390;0072821;134629;30/04/2023;UNIDADE
717754;148390;0070821;134629;31/01/2023;UNIDADE
692323;148390;9687411;134629;30/11/2022;UNIDADE
692321;148390;9073911;134629;30/09/2022;UNIDADE
692318;148390;9072411;134629;31/05/2022;UNIDADE
667432;148390;9070411;134629;30/01/2022;UNIDADE
652804;148390;216543;134629;30/12/2021;UNIDADE
657568;148390;8075012;134629;30/12/2021;UNIDADE
657375;148390;9070211;134629;31/12/2021;UNIDADE
793554;143697;25102018F;129815;30/10/2023;PACOTE
793388;143697;19503504;129815;30/08/2024;PACOTE
793387;143697;15072019E;129815;30/07/2024;PACOTE
743187;143697;15092018F;129815;30/09/2023;PACOTE
742774;143697;25102018F;129815;30/10/2023;PACOTE
742627;143697;19503504;129815;30/08/2024;PACOTE
742626;143697;15072019E;129815;30/07/2024;PACOTE
740604;143697;1003202011;129815;10/03/2025;PACOTE
671369;143697;25102018F;129815;30/10/2023;PACOTE
667428;143697;28115002;129815;30/10/2050;PACOTE
673056;143697;15092018F;129815;30/09/2023;PACOTE
630102;143697;26042019;129815;30/07/2023;PACOTE
604993;143697;30032017C;129815;30/03/2022;PACOTE
589650;143697;03052017F;129815;30/05/2022;PACOTE
512054;143697;30032017C;129815;30/03/2022;PACOTE
492309;143697;28115002;129815;30/10/2050;PACOTE
808118;147321;90160AC;133539;28/02/2024;SER15.4MG
747550;147321;90063AB;133539;30/06/2023;SER15.4MG
734703;148123;15414532314;134353;30/11/2022;UNIDADE
725702;148123;123;134353;30/06/2023;UNIDADE
725701;148123; 731670;134353;30/06/2023;UNIDADE
793500;142626;P1006;128735;06/05/2022;CAIXA
740751;142626;04428922;128735;31/12/2099;CAIXA
803752;142630;P1080;128739;30/09/2022;GALAO
793501;142630;P1138;128739;13/12/2022;GALAO
743166;142630;P0147;128739;15/03/2022;GALAO
743126;142630;P0151;128739;25/03/2022;GALAO
742971;142630;P0148;128739;18/03/2022;GALAO
742939;142630;P0155;128739;01/04/2022;GALAO
742741;142630;P0148;128739;18/03/2022;GALAO
742650;142630;P0153;128739;29/03/2022;GALAO
740791;142630;P0151;128739;25/03/2022;GALAO
793430;142634;A1007;128743;17/03/2022;CAIXA
793559;142635;A1058;128744;12/04/2022;CAIXA
793381;142636;A1017;128745;05/04/2022;CAIXA
793467;142637;A1012;128746;21/02/2022;CAIXA
793466;142637;A1028;128746;08/04/2022;CAIXA
667339;142637;1217/91211;128746;28/02/2035;CAIXA
793576;142638;A1013;128747;02/03/2022;CAIXA
793453;142638;A1001;128747;19/01/2022;CAIXA
793383;142638;A1021;128747;01/04/2022;CAIXA
793382;142638;A0069;128747;17/12/2021;CAIXA
793560;142642;P1007;128751;01/06/2022;CAIXA
743060;142642;P0006;128751;05/10/2021;CAIXA
742678;142642;P0006;128751;05/10/2021;CAIXA
740698;142642;P0006;128751;05/10/2021;CAIXA
827712;144120;123456;130249;30/12/2022;TB30GR
793461;144191;STA0062003;130321;01/05/2022;CONJUNTO
743156;144191;STA0032006;130321;01/02/2022;CONJUNTO
740519;144191;STA0032006;130321;01/02/2022;CONJUNTO
702922;150979;11065;137297;30/06/2022;UNIDADE
773777;146689;0318572151;132894;13/11/2021;FR1000ML
792586;147032;D166993D;133246;29/10/2021;AMP500MG
793543;148097;20019122;134321;28/03/2025;UNIDADE
743123;148097;19034122;134321;28/08/2024;UNIDADE
671440;148097;19012122;134321;28/02/2024;UNIDADE
605014;148097;17013122;134321;30/04/2022;UNIDADE
484334;148097;16027122;134321;30/10/2021;UNIDADE
492316;148097;17007122;134321;31/03/2022;UNIDADE
793544;148112;0490340269;134340;30/12/2022;CONJUNTO
743162;148112;30112020;134340;30/11/2021;CONJUNTO
742647;148112;0490336144;134340;30/10/2050;CONJUNTO
689910;148112;0490340269;134340;30/12/2022;CONJUNTO
667366;148112;0490267930;134340;30/10/2050;CONJUNTO
492427;148112;0490267930;134340;30/10/2050;CONJUNTO
688273;148686;MIC;134930;30/06/2028;UNIDADE
825530;146756;0;132962;30/09/2022;UNIDADE
795166;146756;190805;132962;31/01/2022;UNIDADE
778717;146756;200513;132962;30/10/2022;UNIDADE
783982;146756;190805;132962;31/01/2022;UNIDADE
718481;146756;0;132962;30/09/2022;UNIDADE
649559;146756;0;132962;30/09/2022;UNIDADE
647244;146756;0;132962;30/09/2022;UNIDADE
824091;147117;1202321;133331;30/11/2021;UNIDADE
763080;147117;27042021;133331;30/06/2022;UNIDADE
760236;147117;12042021;133331;12/04/2022;UNIDADE
748854;147117;19012021;133331;30/06/2022;UNIDADE
731915;147117;03112020;133331;30/12/2021;UNIDADE
731912;147117;10112020;133331;01/02/2022;UNIDADE
744948;147117;18122020;133331;02/02/2022;UNIDADE
741166;147117;2611;133331;26/11/2028;UNIDADE
727196;147117;03112020;133331;30/12/2021;UNIDADE
679697;147117;21012020;133331;30/06/2023;UNIDADE
698846;147117;30062020;133331;30/09/2022;UNIDADE
652763;147117;23546;133331;30/12/2021;UNIDADE
793412;147118;11DDE106A-A;133332;20/10/2021;CONJUNTO
743057;147118;11DDE101A-A;133332;11/10/2021;CONJUNTO
742654;147118;11DDE101AA;133332;11/10/2021;CONJUNTO
765963;149996;C6662C3;136295;30/09/2023;FR200UI
731255;149996;C5982C3;136295;30/08/2022;FR200UI
671698;149996;C5580C3;136295;30/11/2021;FR200UI
676084;149996;C5647C3;136295;30/01/2022;FR200UI
648573;149996;C5486C3;136295;30/10/2021;FR200UI
727152;95728;KBS2EMA;81255;30/01/2022;FR45MG
727664;95728;KBS2EMA;81255;30/01/2022;FR45MG
825510;149592;GFCX1045;135876;28/09/2023;UNIDADE
795200;149592;GFEV2477;135876;28/08/2025;UNIDADE
795104;149592;GFEV2476;135876;28/08/2025;UNIDADE
783984;149592;GFES1791;135876;28/05/2025;UNIDADE
729632;149592;GFCR0279;135876;28/03/2023;UNIDADE
716748;149592;GFEQ1671;135876;28/03/2025;UNIDADE
718455;149592;GFEQ1673;135876;28/03/2025;UNIDADE
682956;149592;123;135876;30/09/2022;UNIDADE
669759;149592;GFCR0279;135876;28/03/2023;UNIDADE
655214;149592;GFCR0279;135876;28/03/2023;UNIDADE
657788;149592;GFDQ1759;135876;30/03/2023;UNIDADE
474637;148608;1212;134852;31/10/2029;KILO
784164;149449;A190924;135725;23/09/2022;UNIDADE
745766;149449;201066L;135725;26/08/2022;UNIDADE
793403;143064;51470301;129176;28/02/2022;CONJUNTO
793402;143064;53445601;129176;31/05/2022;CONJUNTO
793506;143076;51185001;129188;30/04/2022;CONJUNTO
793364;143080;49292401;129192;31/10/2021;CONJUNTO
793537;143081;53134101;129193;31/10/2021;CONJUNTO
793404;143081;5482001;129193;31/01/2022;CONJUNTO
793538;143082;54632801;129194;31/07/2022;CONJUNTO
793507;143082;54341101;129194;30/06/2022;CONJUNTO
793476;143082;53045401;129194;30/04/2022;CONJUNTO
793566;143083;53997501;129195;31/03/2022;CONJUNTO
793539;143083;51792401;129195;30/11/2021;CONJUNTO
793588;143084;54341901;129196;30/06/2022;CONJUNTO
793477;143084;53857301;129196;30/06/2022;CONJUNTO
793440;143086;53865301;129198;30/06/2022;CONJUNTO
793590;143087;53135301;129199;30/04/2022;CONJUNTO
793589;143087;50333701;129199;30/04/2022;CONJUNTO
793441;143087;52042201;129199;31/07/2022;CONJUNTO
824181;143088;0000000;129200;30/06/2022;CONJUNTO
746072;143088;0000000000;129200;30/06/2025;CONJUNTO
793496;143089;54820501;129201;31/01/2022;CONJUNTO
793384;143089;55737501;129201;31/01/2022;CONJUNTO
740557;143094;45583401;129206;31/12/2021;CONJUNTO
793406;143095;53217101;129207;30/11/2021;CONJUNTO
793591;143099;54363401;129211;31/03/2022;CONJUNTO
793407;143099;54628401;129211;30/04/2022;CONJUNTO
793478;143100;52145101;129212;31/12/2021;CONJUNTO
793442;143100;52769101;129212;31/01/2022;CONJUNTO
743112;143101;47588301;129213;31/01/2022;CONJUNTO
743021;143101;48466901;129213;28/02/2022;CONJUNTO
740661;143101;49840301;129213;30/04/2022;CONJUNTO
740500;143101;48466901;129213;28/02/2022;CONJUNTO
793479;143103;53866401;129215;30/06/2022;CONJUNTO
793443;143103;54801701;129215;31/07/2022;CONJUNTO
793510;143104;53796301;129216;30/06/2022;CONJUNTO
793509;143104;52570201;129216;30/04/2022;CONJUNTO
740662;143105;48299701;129217;28/02/2022;CONJUNTO
746074;143106;000000000;129218;30/06/2025;CONJUNTO
793444;143107;52296801;129219;31/12/2021;CONJUNTO
740558;143108;44904201;129220;31/08/2022;CONJUNTO
671291;143108;41866701;129220;31/01/2022;CONJUNTO
793540;143109;54508701;129221;31/01/2022;CONJUNTO
793511;143109;54953501;129221;28/02/2022;CONJUNTO
793480;143113;53822501;129225;30/06/2022;CONJUNTO
793408;143113;52868701;129225;31/03/2022;CONJUNTO
743114;143113;49702801;129225;30/10/2021;CONJUNTO
742638;143113;50914501;129225;30/11/2021;CONJUNTO
742607;143113;49702801;129225;31/10/2021;CONJUNTO
740811;143113;49702801;129225;31/10/2021;CONJUNTO
793366;143119;50771501;129231;31/03/2022;CONJUNTO
740773;143174;48098701;129286;31/10/2021;CONJUNTO
742804;143189;46345501;129301;30/11/2021;CONJUNTO
740775;143279;02901103;129393;03/10/2021;CAIXA
745691;83191;1114443;68519;30/10/2022;FR60MG
744343;83191;1114443;68519;30/10/2022;FR60MG
640401;75339;50860;60536;30/08/2022;CP1MG
630371;75339;49282;60536;30/08/2022;CP1MG
811942;80041;20TSA150;65272;30/06/2022;UNIDADE
703014;90477;1900009;75987;30/12/2021;ENV5GR
675904;90477;1900009;75987;30/12/2021;ENV5GR
829862;79219;123789;64437;30/03/2023;UNIDADE
824406;79219;123789;64437;30/03/2023;UNIDADE
820514;79219;33AH3P;64437;20/09/2022;UNIDADE
829068;79219;33DCRD;64437;26/02/2023;UNIDADE
796893;79219;33C3JH;64437;03/11/2022;UNIDADE
796892;79219;33DCRD;64437;26/02/2023;UNIDADE
827720;79219;123456.;64437;01/02/2023;UNIDADE
787165;79219;33AYNA;64437;31/10/2022;UNIDADE
783939;79219;33AFK4;64437;18/09/2022;UNIDADE
775073;79219;123789;64437;30/03/2023;UNIDADE
780729;79219;33AFK4;64437;18/09/2022;UNIDADE
770115;79219;00000000000001;64437;31/12/2021;UNIDADE
773655;79219;33AFK4;64437;18/09/2022;UNIDADE
738109;79219;339ASA;64437;30/06/2022;UNIDADE
748325;79219;33A5AF;64437;16/08/2022;UNIDADE
748899;79219;123789;64437;30/03/2023;UNIDADE
750990;79219;00000000000001;64437;31/12/2021;UNIDADE
745777;79219;339RNR6;64437;17/07/2022;UNIDADE
733093;79219;338KW;64437;30/03/2022;UNIDADE
733579;79219;338KW;64437;30/03/2022;UNIDADE
730384;79219;1;64437;30/06/2023;UNIDADE
732797;79219;338KW;64437;30/03/2022;UNIDADE
732214;79219;338K3W;64437;30/03/2022;UNIDADE
727410;79219;1801820;64437;30/08/2022;UNIDADE
711628;79219;23092022;64437;23/09/2022;UNIDADE
716190;79219;338KW;64437;30/03/2022;UNIDADE
706215;79219;12345678;64437;30/06/2023;UNIDADE
704399;79219;1;64437;30/06/2023;UNIDADE
700513;79219;1;64437;30/06/2023;UNIDADE
702115;79219;0000000000;64437;30/06/2026;UNIDADE
704040;79219;1;64437;30/06/2023;UNIDADE
695725;79219;12345678;64437;30/06/2023;UNIDADE
695662;79219;335;64437;30/03/2022;UNIDADE
667161;79219;12345678;64437;30/06/2023;UNIDADE
656991;79219;1801820;64437;30/08/2022;UNIDADE
588260;79219;1801820;64437;30/08/2022;UNIDADE
740606;143784;303010;129903;30/06/2022;PACOTE
664905;143784;303010;129903;30/06/2022;PACOTE
531349;80812;1910;66070;19/10/2022;DOSE
491226;80812;1910;66070;19/10/2022;DOSE
820560;55113;BRAO3456;32437;30/05/2023;COMPRIMIDO
803688;55113;ARA04992;32437;30/08/2022;COMPRIMIDO
774072;55113;ARA04992;32437;30/08/2022;COMPRIMIDO
773186;55113;ARA04992;32437;30/08/2022;COMPRIMIDO
775475;55113;ARA05771;32437;30/08/2022;COMPRIMIDO
768698;55113;ARA04992;32437;30/08/2022;COMPRIMIDO
768683;55113;ARA04993;32437;30/08/2022;COMPRIMIDO
767548;55113;ARA03184;32437;31/05/2022;COMPRIMIDO
763444;55113;ARA04993;32437;30/08/2022;COMPRIMIDO
751734;55113;ARA04993;32437;30/08/2022;COMPRIMIDO
743983;55113;ARA03184;32437;31/05/2022;COMPRIMIDO
758556;55113;ARA05771;32437;30/08/2022;COMPRIMIDO
718541;55113;ARA03183;32437;30/05/2022;COMPRIMIDO
793572;144195;RA0052002;130325;01/04/2022;CONJUNTO
742791;144195;RA0052002;130325;01/04/2022;CONJUNTO
742642;144195;RA0022001;130325;01/12/2021;CONJUNTO
740825;144195;RA0052002;130325;01/04/2022;CONJUNTO
826859;81656;P100256094;66930;30/04/2025;AMP1GR
792193;81656;P100256094;66930;30/04/2025;AMP1GR
792192;81656;P100183655;66930;30/10/2024;AMP1GR
777956;81656;P100256094;66930;30/04/2025;AMP1GR
779578;81656;P100292546;66930;28/02/2025;AMP1GR
779451;81656;P100183655;66930;30/10/2024;AMP1GR
776423;81656;P100292546;66930;28/02/2025;AMP1GR
759411;81656;P100256094;66930;30/04/2025;AMP1GR
767776;81656;P100256094;66930;30/04/2025;AMP1GR
767551;81656;P100256094;66930;30/04/2025;AMP1GR
748954;81656;200121;66930;30/10/2022;AMP1GR
726470;81656;P100142136;66930;30/05/2024;AMP1GR
726395;81656;P100078870;66930;30/09/2023;AMP1GR
726371;81656;P100103553;66930;30/10/2023;AMP1GR
741552;81656;P100142136;66930;30/05/2024;AMP1GR
748875;81656;P100183655;66930;30/10/2024;AMP1GR
721646;81656;P100142136;66930;30/05/2024;AMP1GR
711339;81656;23092022;66930;23/09/2022;AMP1GR
717216;81656;P100142136;66930;31/05/2024;AMP1GR
705375;81656;P100142136;66930;30/05/2024;AMP1GR
702523;81656;P100142136;66930;30/05/2024;AMP1GR
678222;81656;P100103553;66930;30/10/2023;AMP1GR
682691;81656;P100078867;66930;30/08/2023;AMP1GR
705659;81656;P100142136;66930;31/05/2024;AMP1GR
705629;81656;190820;66930;30/10/2025;AMP1GR
673824;81656;P100078867;66930;30/08/2023;AMP1GR
673962;81656;P100078867;66930;30/08/2023;AMP1GR
661347;81656;9100078867;66930;30/08/2023;AMP1GR
661806;81656;A7669911A;66930;30/08/2022;AMP1GR
661758;81656;9100078867;66930;30/08/2023;AMP1GR
669204;81656;P100078867;66930;30/08/2023;AMP1GR
658161;81656;A7669911A;66930;30/08/2022;AMP1GR
632325;81656;B9369911A;66930;30/04/2023;AMP1GR
603717;81656;A2569911A;66930;30/04/2022;AMP1GR
579633;81656;A2569911A;66930;30/04/2022;AMP1GR
588821;81656;A7669911A;66930;30/08/2022;AMP1GR
547745;81656;97869911C;66930;30/03/2022;AMP1GR
527706;81656;91269911A;66930;01/06/2023;AMP1GR
543797;81656;97869911C;66930;30/03/2022;AMP1GR
511939;81656;97369911A;66930;30/12/2021;AMP1GR
827105;1641;ARA06055.;48720;30/10/2022;CP50MG
821064;1641;ARA00680;48720;31/01/2022;CP50MG
819133;1641; ARA06055;48720;31/10/2022;CP50MG
805339;1641;ARA06055;48720;30/12/2023;CP50MG
